# x_m,y_m,w_tr_right_m,w_tr_left_m
0,0,5,5
0,1.2489,5,5
0,2.4978,5,5
0,3.7467,5,5
0,4.9956,5,5
0,6.2445,5,5
0,7.4934,5,5
0,8.7423,5,5
0,9.9912,5,5
0,11.24,5,5
0,12.489,5,5
0,13.738,5,5
0,14.987,5,5
0,16.236,5,5
0,17.485,5,5
0,18.733,5,5
0,19.982,5,5
0,21.231,5,5
0,22.48,5,5
0,23.729,5,5
0,24.978,5,5
0,26.227,5,5
0,27.476,5,5
0,28.725,5,5
0,29.974,5,5
0,31.222,5,5
0,32.471,5,5
0,33.72,5,5
0,34.969,5,5
0,36.218,5,5
0,37.467,5,5
0,38.716,5,5
0,39.965,5,5
0,41.214,5,5
0,42.463,5,5
0,43.711,5,5
0,44.96,5,5
0,46.209,5,5
0,47.458,5,5
0,48.707,5,5
0,49.956,5,5
0,51.205,5,5
0,52.454,5,5
0,53.703,5,5
0,54.952,5,5
0,56.2,5,5
0,57.449,5,5
0,58.698,5,5
0,59.947,5,5
0,61.196,5,5
0,62.445,5,5
0,63.694,5,5
0,64.943,5,5
0,66.192,5,5
0,67.44,5,5
0,68.689,5,5
0,69.938,5,5
0,71.187,5,5
0,72.436,5,5
0,73.685,5,5
0,74.934,5,5
0,76.183,5,5
0,77.432,5,5
0,78.681,5,5
0,79.929,5,5
-0.0014451,81.178,5,5
-0.0090217,82.427,5,5
-0.029217,83.676,5,5
-0.068518,84.924,5,5
-0.1334,86.171,5,5
-0.23031,87.416,5,5
-0.36563,88.658,5,5
-0.54566,89.893,5,5
-0.77654,91.12,5,5
-1.0642,92.335,5,5
-1.4142,93.534,5,5
-1.8318,94.71,5,5
-2.3215,95.858,5,5
-2.8873,96.971,5,5
-3.5321,98.039,5,5
-4.2579,99.054,5,5
-5.0651,100.01,5,5
-5.9527,100.88,5,5
-6.9181,101.67,5,5
-7.9564,102.36,5,5
-9.0604,102.94,5,5
-10.221,103.4,5,5
-11.425,103.72,5,5
-12.66,103.9,5,5
-13.906,103.92,5,5
-15.147,103.8,5,5
-16.367,103.54,5,5
-17.555,103.16,5,5
-18.702,102.67,5,5
-19.803,102.08,5,5
-20.854,101.41,5,5
-21.855,100.66,5,5
-22.807,99.857,5,5
-23.713,98.998,5,5
-24.577,98.097,5,5
-25.405,97.162,5,5
-26.202,96.201,5,5
-26.977,95.221,5,5
-27.735,94.229,5,5
-28.485,93.23,5,5
-29.232,92.23,5,5
-29.98,91.229,5,5
-30.727,90.229,5,5
-31.474,89.228,5,5
-32.224,88.229,5,5
-32.982,87.236,5,5
-33.757,86.257,5,5
-34.558,85.3,5,5
-35.394,84.372,5,5
-36.272,83.484,5,5
-37.197,82.646,5,5
-38.174,81.87,5,5
-39.205,81.166,5,5
-40.285,80.541,5,5
-41.409,79.998,5,5
-42.571,79.542,5,5
-43.763,79.173,5,5
-44.98,78.895,5,5
-46.214,78.709,5,5
-47.458,78.615,5,5
-48.706,78.615,5,5
-49.951,78.709,5,5
-51.184,78.895,5,5
-52.401,79.174,5,5
-53.594,79.542,5,5
-54.755,79.999,5,5
-55.879,80.542,5,5
-56.959,81.167,5,5
-57.99,81.871,5,5
-58.964,82.65,5,5
-59.878,83.5,5,5
-60.725,84.417,5,5
-61.503,85.394,5,5
-62.203,86.426,5,5
